case_uid,anotator,segment,adjudikovano,kvalita,kvalita_cervenec,zmena_kvalita,dopad,dopad_cervenec,zmena_dopad,vhodnost,vhodnost_cervenec,zmena_vhodnost
exp2812,A12,beze_zmeny,1,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,4.0,4.0,0.0
exp2811,A12,beze_zmeny,0,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,2.0,2.0,0.0
exp2810,A12,beze_zmeny,0,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,4.0,4.0,0.0
exp2809,A12,beze_zmeny,0,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,3.0,3.0,0.0
exp2808,A12,beze_zmeny,0,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,4.0,4.0,0.0
exp2807,A12,zmeneno,1,Plochá,Plná,1.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,3.0,3.0,0.0
exp2806,A12,beze_zmeny,0,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,3.0,3.0,0.0
exp2805,A12,beze_zmeny,0,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,3.0,3.0,0.0
exp2804,A12,beze_zmeny,0,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,4.0,4.0,0.0
exp2803,A12,beze_zmeny,1,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,4.0,4.0,0.0
exp2802,A12,zmeneno,1,Plná,Plná,0.0,Krátkodobý úspěch,Neúspěch,1.0,3.0,3.0,0.0
exp2801,A12,beze_zmeny,0,Plochá,Plochá,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,3.0,3.0,0.0
exp2800,A12,beze_zmeny,0,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,2.0,2.0,0.0
exp2799,A12,beze_zmeny,0,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,4.0,4.0,0.0
exp2798,A12,beze_zmeny,0,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,4.0,4.0,0.0
exp2797,A12,beze_zmeny,0,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,3.0,3.0,0.0
exp2796,A12,beze_zmeny,0,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,4.0,4.0,0.0
exp2795,A12,zmeneno,1,Plná,Plná,0.0,Neúspěch,Neúspěch,0.0,2.0,3.0,1.0
exp2794,A12,zmeneno,1,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,4.0,3.0,1.0
exp2793,A12,zmeneno,1,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,2.0,3.0,1.0
exp2792,A12,beze_zmeny,0,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,4.0,4.0,0.0
exp2791,A12,beze_zmeny,0,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,3.0,3.0,0.0
exp2790,A12,beze_zmeny,0,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,3.0,3.0,0.0
exp2789,A12,zmeneno,1,Plná,Plná,0.0,Neúspěch,Neúspěch,0.0,4.0,3.0,1.0
exp2788,A12,beze_zmeny,0,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,4.0,4.0,0.0
exp2787,A12,beze_zmeny,0,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,3.0,3.0,0.0
exp2786,A12,beze_zmeny,0,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,3.0,3.0,0.0
exp2785,A12,beze_zmeny,1,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,3.0,3.0,0.0
exp2784,A12,beze_zmeny,1,Plochá,Plochá,0.0,,,0.0,1.0,1.0,0.0
exp2783,A12,beze_zmeny,0,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,3.0,3.0,0.0
exp2782,A12,beze_zmeny,0,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,4.0,4.0,0.0
exp2781,A12,beze_zmeny,0,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,4.0,4.0,0.0
exp2780,A12,beze_zmeny,0,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,4.0,4.0,0.0
exp2779,A12,beze_zmeny,0,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,4.0,4.0,0.0
exp2778,A12,beze_zmeny,0,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,3.0,3.0,0.0
exp2777,A12,beze_zmeny,0,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,4.0,4.0,0.0
exp2776,A12,beze_zmeny,0,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,3.0,3.0,0.0
exp2775,A12,beze_zmeny,0,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,4.0,4.0,0.0
exp2774,A12,beze_zmeny,1,Plná,Plná,0.0,Krátkodobý úspěch,Krátkodobý úspěch,0.0,3.0,3.0,0.0
exp2773,A12,beze_zmeny,0,Plná,Plná,0.0,Neúspěch,Neúspěch,0.0,2.0,2.0,0.0
exp2772,A12,zmeneno,1,Plná,Plná,0.0,Dlouhodobý úspěch,Dlouhodobý úspěch,0.0,4.0,2.0,1.0
exp2771,A12,beze_zmeny,0,Plná,Plná,0.0,Neúspěch,Neúspěch,0.0,2.0,2.0,0.0
exp2770,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2769,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp2768,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2767,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp2766,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2765,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,2.0,,
exp2764,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp2763,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2762,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2761,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2760,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2759,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2758,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2757,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp2756,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2755,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp2754,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2753,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp2752,A12,jen_finale,0,Plochá,,,Neúspěch,,,3.0,,
exp2751,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp2750,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2749,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp2748,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2747,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp2746,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,1.0,,
exp2745,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2744,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2743,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2742,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2741,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2740,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,2.0,,
exp2739,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp2738,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp2737,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp2736,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2735,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2734,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp2733,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2732,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2731,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2730,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2729,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2728,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2727,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2726,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2725,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2724,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2723,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2722,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2721,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2720,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp2719,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp2718,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2717,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2716,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2715,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2714,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2713,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2712,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp2711,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2710,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2709,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2708,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2707,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp2706,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2705,A12,jen_finale,0,Plochá,,,Krátkodobý úspěch,,,2.0,,
exp2704,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2703,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2702,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2701,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2700,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp2699,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2698,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp2697,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp2696,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2695,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2694,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2693,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2692,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2691,A12,jen_finale,0,Plochá,,,Dlouhodobý úspěch,,,4.0,,
exp2690,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2689,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2688,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2687,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2686,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2685,A12,jen_finale,0,Plochá,,,,,,,,
exp2684,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2683,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2682,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2681,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp2680,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2679,A12,jen_finale,0,Plná,,,Neúspěch,,,1.0,,
exp2678,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2677,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2676,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2675,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2674,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2673,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2672,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2671,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2670,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2669,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2668,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2667,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2666,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2665,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2664,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2663,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2662,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2661,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp2659,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2658,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2657,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2656,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2655,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2654,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2653,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp2652,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp2651,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2650,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2649,A12,jen_finale,0,Plochá,,,,,,,,
exp2648,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2647,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2646,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2645,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2644,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2643,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2642,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2641,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2640,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2639,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp2637,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2636,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2635,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp2634,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2633,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2632,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2631,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2630,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2629,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2628,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2627,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp2626,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp2625,A12,jen_finale,0,Plochá,,,Neúspěch,,,2.0,,
exp2624,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2623,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp2622,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2621,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2620,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp2619,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2618,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2617,A12,jen_finale,0,Plochá,,,,,,,,
exp2616,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp2615,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp2614,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2613,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2612,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2611,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2610,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2609,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2608,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2607,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2606,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2605,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2604,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2603,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp2602,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2601,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2600,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2599,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2598,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2597,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2596,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2595,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp2594,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2593,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2592,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2590,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2589,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2588,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2587,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2586,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2585,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2584,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2583,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2582,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2581,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2580,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2579,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2578,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2577,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2576,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2575,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2574,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2573,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2572,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp2571,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2570,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2569,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2568,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2567,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2566,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2565,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2564,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2563,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2562,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2561,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp2560,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,3.0,,
exp2559,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2558,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp2557,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp2556,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp2555,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2554,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2553,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2552,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2551,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2550,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,2.0,,
exp2549,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2548,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2547,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp2546,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,2.0,,
exp2545,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2544,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2543,A12,jen_finale,0,Plná,,,Neúspěch,,,4.0,,
exp2542,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2541,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,2.0,,
exp2540,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2539,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2538,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2537,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2536,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
exp2535,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2534,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2533,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2532,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2531,A12,jen_finale,0,Plná,,,Neúspěch,,,3.0,,
exp2530,A12,jen_finale,0,Plochá,,,,,,,,
exp2529,A12,jen_finale,0,Plochá,,,,,,,,
exp2528,A12,jen_finale,0,Plochá,,,Dlouhodobý úspěch,,,3.0,,
exp2524,A12,jen_finale,0,Plochá,,,Neúspěch,,,1.0,,
exp2523,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2522,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2519,A12,jen_finale,0,Plochá,,,,,,,,
exp2513,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2512,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2511,A12,jen_finale,0,Plochá,,,,,,,,
exp2510,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,4.0,,
exp2501,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2500,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2495,A12,jen_finale,0,Plochá,,,,,,,,
exp2493,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2492,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2491,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2488,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2476,A12,jen_finale,0,Plochá,,,,,,,,
exp2475,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2472,A12,jen_finale,0,Plochá,,,,,,,,
exp2471,A12,jen_finale,0,Plochá,,,Neúspěch,,,2.0,,
exp2465,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2464,A12,jen_finale,0,Plná,,,Dlouhodobý úspěch,,,4.0,,
exp2463,A12,jen_finale,0,Plochá,,,Krátkodobý úspěch,,,3.0,,
exp2462,A12,jen_finale,0,Plochá,,,,,,,,
,A12,jen_finale,0,Plochá,,,,,,,,
exp2449,A12,jen_finale,0,Plochá,,,,,,,,
exp2448,A12,jen_finale,0,Plochá,,,,,,,,
exp2435,A12,jen_finale,0,Plná,,,Krátkodobý úspěch,,,3.0,,
exp2432,A12,jen_finale,0,Plná,,,Neúspěch,,,2.0,,
