case_uid,event,anotator,dimenze,poradi,hodnota
exp1127,k1_naostro_05_24,A2,dopad,1,Neúspěch
mat802,k1_naostro_05_24,A2,chovani,1,Verbální narušování výuky
mat802,k1_naostro_05_24,A2,reseni,1,Rozhovor
mat802,k1_naostro_05_24,A2,reseni,2,Dohoda
mat802,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
exp544,k1_naostro_05_24,A2,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp617,k1_naostro_05_24,A2,chovani,1,Verbální narušování výuky
exp617,k1_naostro_05_24,A2,chovani,2,Neverbální narušování výuky
exp617,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp617,k1_naostro_05_24,A2,reseni,2,Nerespektující komunikace
exp617,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp1111,k1_naostro_05_24,A2,chovani,1,Verbální narušování výuky
exp1111,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp1111,k1_naostro_05_24,A2,reseni,2,Podpora
exp1111,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
exp1353,k1_naostro_05_24,A2,chovani,1,Porušování třídních/školních pravidel
exp1353,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp1353,k1_naostro_05_24,A2,reseni,2,Dohoda
exp1353,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
mat791,k1_naostro_05_24,A2,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
mat791,k1_naostro_05_24,A2,chovani,2,Verbální agrese
mat791,k1_naostro_05_24,A2,reseni,1,Rozhovor
mat791,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp114,k1_naostro_05_24,A2,chovani,1,Verbální narušování výuky
exp114,k1_naostro_05_24,A2,reseni,1,Práce s kolektivem
exp114,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
exp733,k1_naostro_05_24,A2,chovani,1,Fyzická agrese
exp733,k1_naostro_05_24,A2,reseni,1,Práce s kolektivem
exp733,k1_naostro_05_24,A2,reseni,2,Rozhovor
exp733,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
exp1085,k1_naostro_05_24,A2,chovani,1,Problémy s docházkou
exp1085,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp1085,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
mat831,k1_naostro_05_24,A2,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
mat831,k1_naostro_05_24,A2,reseni,1,Upozornění
mat831,k1_naostro_05_24,A2,reseni,2,Podpora
mat831,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp111,k1_naostro_05_24,A2,chovani,1,Nezvládání výuky
exp111,k1_naostro_05_24,A2,reseni,1,Dohoda
exp111,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp664,k1_naostro_05_24,A2,chovani,1,Problémy s docházkou
exp664,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp664,k1_naostro_05_24,A2,reseni,2,Spolupráce s odborníky
exp664,k1_naostro_05_24,A2,reseni,3,Důsledky
exp664,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp628,k1_naostro_05_24,A2,chovani,1,Verbální narušování výuky
exp628,k1_naostro_05_24,A2,chovani,2,Neverbální narušování výuky
exp628,k1_naostro_05_24,A2,reseni,1,Nerespektující komunikace
exp628,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp376,k1_naostro_05_24,A2,chovani,1,Problémy s docházkou
exp376,k1_naostro_05_24,A2,chovani,2,Neplnění školních povinností/nepřipravenost na výuku
exp376,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp376,k1_naostro_05_24,A2,reseni,2,Důsledky
exp376,k1_naostro_05_24,A2,reseni,3,Spolupráce s odborníky
exp376,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp269,k1_naostro_05_24,A2,chovani,1,Emoční výbuchy
exp269,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp269,k1_naostro_05_24,A2,reseni,2,Podpora
exp269,k1_naostro_05_24,A2,dopad,1,Neúspěch
mat656,k1_naostro_05_24,A2,chovani,1,Sebedestruktivní chování
mat656,k1_naostro_05_24,A2,reseni,1,Rozhovor
mat656,k1_naostro_05_24,A2,reseni,2,Spolupráce s odborníky
mat656,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
exp935,k1_naostro_05_24,A2,chovani,1,Neverbální narušování výuky
exp935,k1_naostro_05_24,A2,chovani,2,Verbální narušování výuky
exp935,k1_naostro_05_24,A2,reseni,1,Upozornění
exp935,k1_naostro_05_24,A2,reseni,2,Nerespektující komunikace
exp935,k1_naostro_05_24,A2,reseni,3,Podpora
exp935,k1_naostro_05_24,A2,dopad,1,Neúspěch
mat823,k1_naostro_05_24,A2,chovani,1,Porušování třídních/školních pravidel
mat823,k1_naostro_05_24,A2,chovani,2,Neverbální narušování výuky
mat823,k1_naostro_05_24,A2,chovani,3,Verbální narušování výuky
mat823,k1_naostro_05_24,A2,reseni,1,Podpora
mat823,k1_naostro_05_24,A2,reseni,2,Rozhovor
mat823,k1_naostro_05_24,A2,reseni,3,Práce s kolektivem
mat823,k1_naostro_05_24,A2,dopad,1,Neúspěch
mat865,k1_naostro_05_24,A2,chovani,1,Porušování třídních/školních pravidel
mat865,k1_naostro_05_24,A2,reseni,1,Práce s kolektivem
mat865,k1_naostro_05_24,A2,reseni,2,Rozhovor
mat865,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
exp44,k1_naostro_05_24,A2,chovani,1,Porušování třídních/školních pravidel
exp44,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp44,k1_naostro_05_24,A2,reseni,2,Dohoda
exp44,k1_naostro_05_24,A2,reseni,3,Důsledky
exp44,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
mat1457,k1_naostro_05_24,A2,chovani,1,Verbální narušování výuky
mat1457,k1_naostro_05_24,A2,reseni,1,Důsledky
mat1457,k1_naostro_05_24,A2,dopad,1,Neúspěch
mat992,k1_naostro_05_24,A2,chovani,1,Verbální narušování výuky
mat992,k1_naostro_05_24,A2,reseni,1,Nerespektující komunikace
mat992,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp875,k1_naostro_05_24,A2,chovani,1,Problémy s docházkou
exp875,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp875,k1_naostro_05_24,A2,reseni,2,Práce s kolektivem
exp875,k1_naostro_05_24,A2,reseni,3,Spolupráce s odborníky
exp875,k1_naostro_05_24,A2,dopad,1,Neúspěch
mat774,k1_naostro_05_24,A2,chovani,1,Porušování třídních/školních pravidel
mat774,k1_naostro_05_24,A2,reseni,1,Dohoda
mat774,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
exp1501,k1_naostro_05_24,A2,chovani,1,Problémy s docházkou
exp1501,k1_naostro_05_24,A2,chovani,2,Neplnění školních povinností/nepřipravenost na výuku
exp1501,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp1501,k1_naostro_05_24,A2,reseni,2,Spolupráce s odborníky
exp1501,k1_naostro_05_24,A2,reseni,3,Podpora
exp1501,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp6,k1_naostro_05_24,A2,chovani,1,Neverbální narušování výuky
exp6,k1_naostro_05_24,A2,chovani,2,Verbální narušování výuky
exp6,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp6,k1_naostro_05_24,A2,reseni,2,Podpora
exp6,k1_naostro_05_24,A2,dopad,1,Částečný úspěch
exp1005,k1_naostro_05_24,A2,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp1005,k1_naostro_05_24,A2,reseni,1,Podpora
exp1005,k1_naostro_05_24,A2,reseni,2,Práce s kolektivem
exp1005,k1_naostro_05_24,A2,dopad,1,Neúspěch
mat1309,k1_naostro_05_24,A2,chovani,1,Emoční výbuchy
mat1309,k1_naostro_05_24,A2,dopad,1,Částečný úspěch
exp1186,k1_naostro_05_24,A2,chovani,1,Problémy s docházkou
exp1186,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp1186,k1_naostro_05_24,A2,reseni,2,Spolupráce s odborníky
exp1186,k1_naostro_05_24,A2,reseni,3,Dohoda
exp1186,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
exp1374,k1_naostro_05_24,A2,chovani,1,Verbální agrese
exp1374,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp1374,k1_naostro_05_24,A2,reseni,2,Nerespektující komunikace
exp1374,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp439,k1_naostro_05_24,A2,chovani,1,Porušování třídních/školních pravidel
exp439,k1_naostro_05_24,A2,reseni,1,Nerespektující komunikace
exp439,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp1012,k1_naostro_05_24,A2,chovani,1,Verbální agrese
exp1012,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp1012,k1_naostro_05_24,A2,dopad,1,Částečný úspěch
exp1075,k1_naostro_05_24,A2,chovani,1,Neverbální narušování výuky
exp1075,k1_naostro_05_24,A2,reseni,1,Nerespektující komunikace
exp1075,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp836,k1_naostro_05_24,A2,chovani,1,Verbální narušování výuky
exp836,k1_naostro_05_24,A2,chovani,2,Nezvládání výuky
exp836,k1_naostro_05_24,A2,reseni,1,Podpora
exp836,k1_naostro_05_24,A2,dopad,1,Částečný úspěch
exp1342,k1_naostro_05_24,A2,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp1342,k1_naostro_05_24,A2,chovani,2,Verbální agrese
exp1342,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp1342,k1_naostro_05_24,A2,reseni,2,Dohoda
exp1342,k1_naostro_05_24,A2,dopad,1,Částečný úspěch
exp303,k1_naostro_05_24,A2,chovani,1,Verbální narušování výuky
exp303,k1_naostro_05_24,A2,chovani,2,Nevěnování se výuce/Nepozornost při výuce
exp303,k1_naostro_05_24,A2,reseni,1,Upozornění
exp303,k1_naostro_05_24,A2,reseni,2,Přemístění žáka
exp303,k1_naostro_05_24,A2,reseni,3,Nerespektující komunikace
exp303,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp1411,k1_naostro_05_24,A2,chovani,1,Sebedestruktivní chování
exp1411,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp1411,k1_naostro_05_24,A2,reseni,2,Spolupráce s odborníky
exp1411,k1_naostro_05_24,A2,reseni,3,Podpora
exp1411,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp309,k1_naostro_05_24,A2,chovani,1,Sebedestruktivní chování
exp309,k1_naostro_05_24,A2,reseni,1,Spolupráce s odborníky
exp309,k1_naostro_05_24,A2,reseni,2,Práce s kolektivem
exp309,k1_naostro_05_24,A2,reseni,3,Podpora
exp309,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp144,k1_naostro_05_24,A2,chovani,1,Verbální narušování výuky
exp144,k1_naostro_05_24,A2,chovani,2,Nevěnování se výuce/Nepozornost při výuce
exp144,k1_naostro_05_24,A2,reseni,1,Upozornění
exp144,k1_naostro_05_24,A2,reseni,2,Rozhovor
exp144,k1_naostro_05_24,A2,reseni,3,Důsledky
exp144,k1_naostro_05_24,A2,dopad,1,Neúspěch
mat575,k1_naostro_05_24,A2,chovani,1,Porušování třídních/školních pravidel
mat575,k1_naostro_05_24,A2,reseni,1,Přemístění žáka
mat575,k1_naostro_05_24,A2,reseni,2,Rozhovor
mat575,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
exp46,k1_naostro_05_24,A2,chovani,1,Šikana
exp46,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp46,k1_naostro_05_24,A2,reseni,2,Důsledky
exp46,k1_naostro_05_24,A2,dopad,1,Neúspěch
mat1176,k1_naostro_05_24,A2,chovani,1,Nevěnování se výuce/Nepozornost při výuce
mat1176,k1_naostro_05_24,A2,chovani,2,Verbální narušování výuky
mat1176,k1_naostro_05_24,A2,reseni,1,Upozornění
mat1176,k1_naostro_05_24,A2,dopad,1,Částečný úspěch
exp726,k1_naostro_05_24,A2,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp726,k1_naostro_05_24,A2,reseni,1,Dohoda
exp726,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
exp832,k1_naostro_05_24,A2,chovani,1,Verbální agrese
exp832,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp832,k1_naostro_05_24,A2,dopad,1,Částečný úspěch
mat1116,k1_naostro_05_24,A2,chovani,1,Verbální narušování výuky
mat1116,k1_naostro_05_24,A2,reseni,1,Dohoda
mat1116,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
mat471,k1_naostro_05_24,A2,chovani,1,Šikana
mat471,k1_naostro_05_24,A2,reseni,1,Rozhovor
mat471,k1_naostro_05_24,A2,reseni,2,Práce s kolektivem
mat471,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
mat972,k1_naostro_05_24,A2,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
mat972,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp650,k1_naostro_05_24,A2,chovani,1,Šikana
exp650,k1_naostro_05_24,A2,chovani,2,Porušování třídních/školních pravidel
exp650,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp650,k1_naostro_05_24,A2,reseni,2,Důsledky
exp650,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
mat400,k1_naostro_05_24,A2,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
mat400,k1_naostro_05_24,A2,chovani,2,Porušování třídních/školních pravidel
mat400,k1_naostro_05_24,A2,reseni,1,Rozhovor
mat400,k1_naostro_05_24,A2,dopad,1,Neúspěch
mat512,k1_naostro_05_24,A2,chovani,1,Fyzická agrese
mat512,k1_naostro_05_24,A2,reseni,1,Rozhovor
mat512,k1_naostro_05_24,A2,reseni,2,Dohoda
mat512,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
exp326,k1_naostro_05_24,A2,chovani,1,Fyzická agrese
exp326,k1_naostro_05_24,A2,reseni,1,Spolupráce s odborníky
exp326,k1_naostro_05_24,A2,reseni,2,Rozhovor
exp326,k1_naostro_05_24,A2,reseni,3,Důsledky
exp326,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
exp22,k1_naostro_05_24,A2,chovani,1,Fyzická agrese
exp22,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp22,k1_naostro_05_24,A2,reseni,2,Nerespektující komunikace
exp22,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp684,k1_naostro_05_24,A2,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp684,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp684,k1_naostro_05_24,A2,reseni,2,Upozornění
exp684,k1_naostro_05_24,A2,reseni,3,Nerespektující komunikace
exp684,k1_naostro_05_24,A2,dopad,1,Neúspěch
mat36,k1_naostro_05_24,A2,reseni,1,Rozhovor
mat36,k1_naostro_05_24,A2,reseni,2,Spolupráce s odborníky
mat36,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp891,k1_naostro_05_24,A2,chovani,1,Šikana
exp891,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp891,k1_naostro_05_24,A2,reseni,2,Práce s kolektivem
exp891,k1_naostro_05_24,A2,reseni,3,Spolupráce s odborníky
exp891,k1_naostro_05_24,A2,reseni,4,Důsledky
exp891,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
exp820,k1_naostro_05_24,A2,chovani,1,Sebedestruktivní chování
exp820,k1_naostro_05_24,A2,chovani,2,Verbální agrese
exp820,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp820,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
exp1357,k1_naostro_05_24,A2,chovani,1,Emoční výbuchy
exp1357,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp1357,k1_naostro_05_24,A2,reseni,2,Podpora
exp1357,k1_naostro_05_24,A2,dopad,1,Neúspěch
mat408,k1_naostro_05_24,A2,chovani,1,Šikana
mat408,k1_naostro_05_24,A2,reseni,1,Rozhovor
mat408,k1_naostro_05_24,A2,reseni,2,Dohoda
mat408,k1_naostro_05_24,A2,dopad,1,Neúspěch
exp923,k1_naostro_05_24,A2,chovani,1,Sebedestruktivní chování
exp923,k1_naostro_05_24,A2,reseni,1,Rozhovor
exp923,k1_naostro_05_24,A2,reseni,2,Spolupráce s odborníky
exp923,k1_naostro_05_24,A2,reseni,3,Práce s kolektivem
exp923,k1_naostro_05_24,A2,dopad,1,Dlouhodobý úspěch
exp528,k1_naostro_05_24,A4,chovani,1,Emoční výbuchy
exp528,k1_naostro_05_24,A4,reseni,1,Rozhovor
exp528,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
exp757,k1_naostro_05_24,A4,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp757,k1_naostro_05_24,A4,reseni,1,Podpora
exp757,k1_naostro_05_24,A4,dopad,1,Neúspěch
exp1073,k1_naostro_05_24,A4,chovani,1,Problémy s docházkou
exp1073,k1_naostro_05_24,A4,chovani,2,Porušování třídních/školních pravidel
exp1073,k1_naostro_05_24,A4,chovani,3,Nevěnování se výuce/Nepozornost při výuce
exp1073,k1_naostro_05_24,A4,chovani,4,Neplnění školních povinností/nepřipravenost na výuku
exp1073,k1_naostro_05_24,A4,reseni,1,Rozhovor
exp1073,k1_naostro_05_24,A4,dopad,1,Neúspěch
mat246,k1_naostro_05_24,A4,chovani,1,Nezvládání výuky
mat246,k1_naostro_05_24,A4,reseni,1,Podpora
mat246,k1_naostro_05_24,A4,dopad,1,Neúspěch
mat1128,k1_naostro_05_24,A4,chovani,1,Fyzická agrese
mat1128,k1_naostro_05_24,A4,chovani,2,Porušování třídních/školních pravidel
mat1128,k1_naostro_05_24,A4,reseni,1,Rozhovor
mat1128,k1_naostro_05_24,A4,reseni,2,Spolupráce s odborníky
mat1128,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
exp792,k1_naostro_05_24,A4,chovani,1,Fyzická agrese
exp792,k1_naostro_05_24,A4,chovani,2,Nevěnování se výuce/Nepozornost při výuce
exp792,k1_naostro_05_24,A4,chovani,3,Porušování třídních/školních pravidel
exp792,k1_naostro_05_24,A4,reseni,1,Rozhovor
exp792,k1_naostro_05_24,A4,dopad,1,Neúspěch
exp484,k1_naostro_05_24,A4,chovani,1,Verbální narušování výuky
exp484,k1_naostro_05_24,A4,reseni,1,(Kázeňské) Tresty
exp484,k1_naostro_05_24,A4,dopad,1,Neúspěch
mat155,k1_naostro_05_24,A4,chovani,1,Emoční výbuchy
mat155,k1_naostro_05_24,A4,reseni,1,Rozhovor
mat155,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
exp957,k1_naostro_05_24,A4,chovani,1,Diagnóza
exp957,k1_naostro_05_24,A4,chovani,2,Šikana
exp957,k1_naostro_05_24,A4,reseni,1,Rozhovor
exp957,k1_naostro_05_24,A4,reseni,2,Práce s kolektivem
exp957,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
exp852,k1_naostro_05_24,A4,chovani,1,Porušování třídních/školních pravidel
exp852,k1_naostro_05_24,A4,reseni,1,Rozhovor
exp852,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
exp630,k1_naostro_05_24,A4,chovani,1,Fyzická agrese
exp630,k1_naostro_05_24,A4,reseni,1,Rozhovor
exp630,k1_naostro_05_24,A4,reseni,2,Fyzické zakročení
exp630,k1_naostro_05_24,A4,dopad,1,Neúspěch
exp696,k1_naostro_05_24,A4,chovani,1,Problémy s docházkou
exp696,k1_naostro_05_24,A4,chovani,2,Diagnóza
exp696,k1_naostro_05_24,A4,chovani,3,Neplnění školních povinností/nepřipravenost na výuku
exp696,k1_naostro_05_24,A4,reseni,1,Rozhovor
exp696,k1_naostro_05_24,A4,reseni,2,Podpora
exp696,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
exp558,k1_naostro_05_24,A4,chovani,1,Neverbální narušování výuky
exp558,k1_naostro_05_24,A4,reseni,1,Podpora
exp558,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
mat1434,k1_naostro_05_24,A4,chovani,1,Neverbální narušování výuky
mat1434,k1_naostro_05_24,A4,chovani,2,Verbální narušování výuky
mat1434,k1_naostro_05_24,A4,chovani,3,Fyzická agrese
mat1434,k1_naostro_05_24,A4,reseni,1,Podpora
mat1434,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
mat18,k1_naostro_05_24,A4,chovani,1,Verbální narušování výuky
mat18,k1_naostro_05_24,A4,chovani,2,Fyzická agrese
mat18,k1_naostro_05_24,A4,reseni,1,Rozhovor
mat18,k1_naostro_05_24,A4,dopad,1,Neúspěch
mat128,k1_naostro_05_24,A4,chovani,1,Fyzická agrese
mat128,k1_naostro_05_24,A4,chovani,2,Verbální agrese
mat128,k1_naostro_05_24,A4,reseni,1,Práce s kolektivem
mat128,k1_naostro_05_24,A4,reseni,2,Spolupráce s odborníky
mat128,k1_naostro_05_24,A4,dopad,1,Neúspěch
exp932,k1_naostro_05_24,A4,chovani,1,Verbální narušování výuky
exp932,k1_naostro_05_24,A4,reseni,1,Rozhovor
exp932,k1_naostro_05_24,A4,dopad,1,Krátkodobý úspěch
exp979,k1_naostro_05_24,A4,chovani,1,Porušování třídních/školních pravidel
exp979,k1_naostro_05_24,A4,reseni,1,Důsledky
exp979,k1_naostro_05_24,A4,reseni,2,Rozhovor
exp979,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
mat1477,k1_naostro_05_24,A4,chovani,1,Verbální narušování výuky
mat1477,k1_naostro_05_24,A4,reseni,1,(Kázeňské) Tresty
mat1477,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
mat191,k1_naostro_05_24,A4,chovani,1,Diagnóza
mat191,k1_naostro_05_24,A4,chovani,2,Nevěnování se výuce/Nepozornost při výuce
mat191,k1_naostro_05_24,A4,reseni,1,Podpora
mat191,k1_naostro_05_24,A4,dopad,1,Neúspěch
exp984,k1_naostro_05_24,A4,chovani,1,Verbální agrese
exp984,k1_naostro_05_24,A4,chovani,2,Verbální narušování výuky
exp984,k1_naostro_05_24,A4,reseni,1,Přemístění žáka
exp984,k1_naostro_05_24,A4,reseni,2,Důsledky
exp984,k1_naostro_05_24,A4,dopad,1,Neúspěch
mat1471,k1_naostro_05_24,A4,chovani,1,Nevěnování se výuce/Nepozornost při výuce
mat1471,k1_naostro_05_24,A4,reseni,1,Nerespektující komunikace
mat1471,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
exp1326,k1_naostro_05_24,A4,chovani,1,Neverbální narušování výuky
exp1326,k1_naostro_05_24,A4,reseni,1,Fyzické zakročení
exp1326,k1_naostro_05_24,A4,dopad,1,Částečný úspěch
mat607,k1_naostro_05_24,A4,chovani,1,Porušování třídních/školních pravidel
mat607,k1_naostro_05_24,A4,chovani,2,Fyzická agrese
mat607,k1_naostro_05_24,A4,reseni,1,Rozhovor
mat607,k1_naostro_05_24,A4,reseni,2,Práce s kolektivem
mat607,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
exp183,k1_naostro_05_24,A4,chovani,1,Fyzická agrese
exp183,k1_naostro_05_24,A4,reseni,1,Rozhovor
exp183,k1_naostro_05_24,A4,reseni,2,Důsledky
exp183,k1_naostro_05_24,A4,reseni,3,Fyzické zakročení
exp183,k1_naostro_05_24,A4,dopad,1,Krátkodobý úspěch
exp294,k1_naostro_05_24,A4,chovani,1,Diagnóza
exp294,k1_naostro_05_24,A4,chovani,2,Emoční výbuchy
exp294,k1_naostro_05_24,A4,reseni,1,Rozhovor
exp294,k1_naostro_05_24,A4,reseni,2,Podpora
exp294,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
exp501,k1_naostro_05_24,A4,reseni,1,Upozornění
exp501,k1_naostro_05_24,A4,reseni,2,Nerespektující komunikace
exp501,k1_naostro_05_24,A4,dopad,1,Neúspěch
mat1299,k1_naostro_05_24,A4,chovani,1,Fyzická agrese
mat1299,k1_naostro_05_24,A4,chovani,2,Šikana
mat1299,k1_naostro_05_24,A4,reseni,1,Rozhovor
mat1299,k1_naostro_05_24,A4,reseni,2,Spolupráce s odborníky
mat1299,k1_naostro_05_24,A4,dopad,1,Neúspěch
exp1267,k1_naostro_05_24,A4,chovani,1,Fyzická agrese
exp1267,k1_naostro_05_24,A4,reseni,1,Rozhovor
exp1267,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
exp1244,k1_naostro_05_24,A4,chovani,1,Porušování třídních/školních pravidel
exp1244,k1_naostro_05_24,A4,reseni,1,Rozhovor
exp1244,k1_naostro_05_24,A4,reseni,2,Dohoda
exp1244,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
exp515,k1_naostro_05_24,A4,chovani,1,Fyzická agrese
exp515,k1_naostro_05_24,A4,reseni,1,Spolupráce s odborníky
exp515,k1_naostro_05_24,A4,reseni,2,Rozhovor
exp515,k1_naostro_05_24,A4,reseni,3,Podpora
exp515,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
mat1070,k1_naostro_05_24,A4,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
mat1070,k1_naostro_05_24,A4,chovani,2,Nevěnování se výuce/Nepozornost při výuce
mat1070,k1_naostro_05_24,A4,reseni,1,Rozhovor
mat1070,k1_naostro_05_24,A4,dopad,1,Neúspěch
mat487,k1_naostro_05_24,A4,chovani,1,Nevěnování se výuce/Nepozornost při výuce
mat487,k1_naostro_05_24,A4,reseni,1,(Kázeňské) Tresty
mat487,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
exp158,k1_naostro_05_24,A4,chovani,1,Verbální narušování výuky
exp158,k1_naostro_05_24,A4,reseni,1,Nerespektující komunikace
exp158,k1_naostro_05_24,A4,reseni,2,Upozornění
exp158,k1_naostro_05_24,A4,dopad,1,Neúspěch
exp1194,k1_naostro_05_24,A4,chovani,1,Problémy s docházkou
exp1194,k1_naostro_05_24,A4,reseni,1,Rozhovor
exp1194,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
mat17,k1_naostro_05_24,A4,chovani,1,Fyzická agrese
mat17,k1_naostro_05_24,A4,reseni,1,Rozhovor
mat17,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
mat1073,k1_naostro_05_24,A4,chovani,1,Fyzická agrese
mat1073,k1_naostro_05_24,A4,reseni,1,Rozhovor
mat1073,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
exp523,k1_naostro_05_24,A4,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp523,k1_naostro_05_24,A4,reseni,1,Podpora
exp523,k1_naostro_05_24,A4,dopad,1,Dlouhodobý úspěch
exp660,k1_naostro_05_24,A4,chovani,1,Verbální narušování výuky
exp660,k1_naostro_05_24,A4,chovani,2,Neverbální narušování výuky
exp660,k1_naostro_05_24,A4,chovani,3,Nevěnování se výuce/Nepozornost při výuce
exp660,k1_naostro_05_24,A4,chovani,4,Lhaní a podvody
exp660,k1_naostro_05_24,A4,chovani,5,Verbální agrese
exp660,k1_naostro_05_24,A4,reseni,1,Rozhovor
exp660,k1_naostro_05_24,A4,reseni,2,Spolupráce s odborníky
exp660,k1_naostro_05_24,A4,reseni,3,Důsledky
exp660,k1_naostro_05_24,A4,reseni,4,Upozornění
exp660,k1_naostro_05_24,A4,reseni,5,Nerespektující komunikace
exp660,k1_naostro_05_24,A4,dopad,1,Částečný úspěch
exp1240,k1_naostro_05_24,A4,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp1240,k1_naostro_05_24,A4,chovani,2,Nevěnování se výuce/Nepozornost při výuce
